Date,Action,Utilization,Risk Score,Sentiment Score
2024-10-09,SELL,7.04,0.8133241534233093,0.5000081062316895
2024-01-26,SELL,2.7,0.6586114168167114,0.565018355846405
2024-07-12,SELL,8.56,0.8384338021278381,0.7376754879951477
2024-05-03,SELL,5.98,0.735426664352417,0.8395679593086243
2024-02-12,SELL,3.26,0.611624538898468,0.8395679593086243
2024-01-31,SELL,7.7,0.7806784510612488,0.5824687480926514
2024-03-24,SELL,3.56,0.7285577654838562,0.7901261448860168
2024-05-22,SELL,0.89,0.8433468341827393,0.8567883372306824
2024-09-24,SELL,3.66,0.8780829310417175,0.5000081062316895
2024-05-14,SELL,8.69,0.5859218239784241,0.8395679593086243
2025-01-18,SELL,1.84,0.4685260355472564,0.5472204089164734
2024-02-06,SELL,2.36,0.6820657253265381,0.8395679593086243
2024-11-29,SELL,1.49,0.7221770882606506,0.7901261448860168
2024-02-26,SELL,7.16,0.4961943924427032,0.565018355846405
2024-05-04,SELL,4.98,0.5716949701309204,0.8424614071846008
2024-06-13,SELL,2.52,0.6999956369400024,0.5824687480926514
2024-07-21,SELL,1.61,0.5652215480804443,0.565018355846405
2024-05-13,SELL,8.9,0.8584708571434021,0.5000081062316895
2024-05-27,BUY,0.1,,
2025-01-02,SELL,5.92,0.8756038546562195,0.5824687480926514
2024-07-27,SELL,9.91,0.7763105034828186,0.7901261448860168
2024-07-18,SELL,3.34,0.8330798745155334,0.75569087266922
2025-01-09,SELL,1.75,0.8679155707359314,0.7901261448860168
2024-06-29,SELL,0.83,0.7754931449890137,0.8567883372306824
2024-03-12,SELL,1.84,0.9803184866905212,0.75569087266922
2024-12-04,SELL,8.89,0.8760272860527039,0.5824687480926514
2024-08-14,SELL,2.76,0.8524657487869263,0.7376754879951477
2024-02-08,SELL,1.65,0.975438117980957,0.8395679593086243
2024-09-23,SELL,8.38,0.997621476650238,0.8424614071846008
2024-10-04,SELL,8.43,0.9119905829429626,0.8424614071846008
2024-07-12,SELL,8.19,0.7010021209716797,0.75569087266922
2024-11-19,BUY,0.27,,
2024-04-01,SELL,4.31,0.8403216004371643,0.565018355846405
2024-10-27,SELL,2.39,0.719597339630127,0.7901261448860168
2024-12-13,BUY,0.28,,
2024-05-04,SELL,4.75,0.4922286570072174,0.5472204089164734
2024-07-12,SELL,8.55,0.8825104832649231,0.5000081062316895
2024-08-02,SELL,2.11,0.7195462584495544,0.75569087266922
2024-07-13,SELL,6.26,0.7682886719703674,0.8567883372306824
2025-01-12,SELL,4.28,0.7586812376976013,0.8424614071846008
2024-12-28,SELL,9.41,0.7903851270675659,0.565018355846405
2024-11-07,SELL,1.71,0.7747721672058105,0.7901261448860168
2024-06-17,SELL,1.46,0.5595293045043945,0.565018355846405
2024-12-08,SELL,8.14,0.6625655293464661,0.5472204089164734
2024-08-26,SELL,1.63,0.781898558139801,0.8567883372306824
2024-09-14,SELL,5.15,0.7385233640670776,0.5472204089164734
2024-12-30,SELL,7.98,0.936863124370575,0.8424614071846008
2024-03-04,SELL,2.03,0.7512747049331665,0.7376754879951477
2024-09-18,SELL,9.17,0.867397665977478,0.7901261448860168
2024-10-06,SELL,6.02,0.6836925745010376,0.7901261448860168
2024-03-24,SELL,4.52,0.790889322757721,0.7376754879951477
2024-10-16,SELL,3.46,0.8603691458702087,0.5824687480926514
2024-03-08,SELL,3.98,0.6482216119766235,0.75569087266922
2024-03-13,SELL,2.77,0.7839512825012207,0.5000081062316895
2024-04-11,SELL,5.98,0.6210509538650513,0.75569087266922
2024-04-11,BUY,0.34,,
2024-12-06,SELL,8.95,0.7538744211196899,0.565018355846405
2024-12-24,SELL,5.07,0.8937267661094666,0.8424614071846008
2024-10-10,SELL,2.76,0.8034847974777222,0.5824687480926514
2024-08-14,SELL,4.22,0.4914843142032623,0.8395679593086243
2024-05-30,BUY,0.24,,
2025-01-02,SELL,7.33,0.8596711754798889,0.8567883372306824
2024-09-09,SELL,8.93,0.8292900323867798,0.7376754879951477
2024-06-21,SELL,9.9,0.5124406218528748,0.5472204089164734
2024-04-28,SELL,7.74,0.9573997259140016,0.75569087266922
2024-06-06,SELL,9.18,0.8374900817871094,0.5824687480926514
2024-07-20,SELL,3.75,0.487596720457077,0.565018355846405
2024-07-27,SELL,4.38,0.8525161743164062,0.7901261448860168
2024-05-19,SELL,2.61,0.8983570337295532,0.565018355846405
2024-03-23,SELL,1.22,0.910446286201477,0.565018355846405
2024-08-08,SELL,2.9,0.842429518699646,0.8567883372306824
2024-01-22,SELL,7.45,0.9289283156394958,0.8424614071846008
2024-10-10,SELL,3.0,0.6093446016311646,0.5472204089164734
2024-10-02,SELL,6.58,0.9721667170524596,0.8424614071846008
2024-03-28,SELL,2.95,0.6154601573944092,0.5824687480926514
2024-07-23,SELL,1.34,0.8713399767875671,0.8424614071846008
2024-01-29,SELL,7.26,0.8115821480751038,0.7376754879951477
2024-02-06,SELL,5.26,0.6670607328414917,0.75569087266922
2024-07-07,BUY,0.23,,
2024-04-06,SELL,4.25,0.8240514993667603,0.7901261448860168
2025-01-12,SELL,1.39,0.8368244767189026,0.7901261448860168
2024-11-09,SELL,4.88,0.909545123577118,0.7376754879951477
2024-07-23,SELL,1.51,0.8560559749603271,0.75569087266922
2024-10-11,SELL,3.21,0.7835408449172974,0.5000081062316895
2024-03-08,SELL,7.72,0.8477602601051331,0.5000081062316895
2024-02-26,SELL,1.99,0.5467709898948669,0.8395679593086243
2024-10-16,SELL,2.27,0.7568822503089905,0.5000081062316895
2024-08-22,SELL,1.1,0.4912170469760895,0.5472204089164734
2024-10-13,SELL,4.55,0.8403459191322327,0.7376754879951477
2024-02-02,SELL,7.23,0.6552734375,0.5472204089164734
2024-10-23,SELL,9.87,0.9294630885124208,0.8395679593086243
2025-01-13,SELL,1.68,0.5366082787513733,0.8395679593086243
2024-10-06,SELL,3.41,0.7079902291297913,0.8567883372306824
2024-10-07,SELL,3.45,0.8789137601852417,0.7376754879951477
2024-07-13,SELL,5.44,0.8542770743370056,0.7901261448860168
2024-04-03,SELL,3.18,0.5356754660606384,0.8395679593086243
2024-01-21,SELL,6.41,0.815997302532196,0.8567883372306824
2024-05-05,SELL,1.67,0.7436822652816772,0.5000081062316895
2024-01-30,SELL,8.11,0.5683619976043701,0.8395679593086243
2024-11-09,SELL,4.78,0.8145840167999268,0.5000081062316895
2024-05-27,SELL,3.07,0.978190779685974,0.8395679593086243
2025-01-17,SELL,1.17,0.9018500447273254,0.8424614071846008
2024-09-18,BUY,0.21,,
2024-10-16,SELL,2.04,0.7810591459274292,0.75569087266922
2024-05-15,SELL,1.58,0.832303524017334,0.75569087266922
2024-09-21,SELL,8.9,0.7371770143508911,0.75569087266922
2024-12-14,SELL,5.99,0.7765467166900635,0.75569087266922
2024-08-24,SELL,3.9,0.8934821486473083,0.565018355846405
2024-07-09,SELL,3.98,0.6476103067398071,0.8395679593086243
2024-02-29,SELL,7.84,0.8752303123474121,0.8567883372306824
2024-03-09,SELL,9.78,0.7635645270347595,0.8567883372306824
2024-05-15,SELL,9.22,0.8950539231300354,0.8567883372306824
2024-08-20,SELL,6.25,0.7034348845481873,0.5824687480926514
2024-03-05,SELL,1.28,0.96355801820755,0.8424614071846008
2024-06-21,SELL,8.99,0.8971673250198364,0.5000081062316895
2024-08-12,SELL,9.3,0.8743857145309448,0.7376754879951477
2024-08-16,SELL,5.14,0.6419282555580139,0.5472204089164734
2024-09-21,SELL,5.69,0.8569243550300598,0.8567883372306824
2024-04-24,SELL,1.2,0.7793275713920593,0.8567883372306824
2024-10-13,SELL,1.76,0.8662075996398926,0.565018355846405
2024-04-18,SELL,8.58,0.813136637210846,0.5824687480926514
2024-07-03,SELL,6.35,0.704041600227356,0.75569087266922
2024-03-23,SELL,2.51,0.5772181153297424,0.565018355846405
2024-02-22,SELL,1.01,0.7917038798332214,0.7376754879951477
2024-04-05,SELL,9.35,0.8359045386314392,0.8395679593086243
2024-01-26,SELL,6.99,0.8122754096984863,0.7901261448860168
2024-01-22,SELL,3.14,0.8697956204414368,0.8424614071846008
2024-09-05,SELL,7.78,0.7796193361282349,0.8567883372306824
2024-11-08,SELL,9.55,0.5350754261016846,0.565018355846405
2024-03-17,SELL,6.02,0.7828344106674194,0.5000081062316895
2024-06-22,SELL,3.15,0.8219687938690186,0.8567883372306824
2025-01-19,SELL,8.57,0.8136589527130127,0.5000081062316895
2024-10-29,SELL,2.34,0.587329626083374,0.5472204089164734
2024-12-29,SELL,3.51,0.8670812845230103,0.5824687480926514
2024-02-08,SELL,3.08,0.842322826385498,0.5000081062316895
2024-05-04,SELL,4.27,0.5408749580383301,0.75569087266922
2024-10-02,SELL,5.89,0.9015135765075684,0.8424614071846008
2024-06-12,SELL,1.62,0.9970481991767884,0.8424614071846008
2024-07-29,SELL,5.39,0.8896141648292542,0.8567883372306824
2024-04-01,SELL,6.95,0.8846234083175659,0.7901261448860168
2024-09-25,SELL,8.06,0.911508858203888,0.565018355846405
2024-03-19,SELL,9.18,0.6218726634979248,0.7901261448860168
2024-08-27,SELL,4.05,0.956641972064972,0.8424614071846008
2024-08-25,BUY,0.17,,
2025-01-02,SELL,5.72,0.90773344039917,0.8424614071846008
2024-05-04,SELL,2.42,0.7929797172546387,0.565018355846405
2024-06-25,SELL,1.66,0.8573358654975891,0.8424614071846008
2024-02-25,SELL,7.35,0.6644168496131897,0.7901261448860168
2024-06-28,SELL,2.9,0.8009607195854187,0.8567883372306824
2024-12-16,SELL,4.62,0.7113879919052124,0.75569087266922
2024-08-06,SELL,9.94,0.8326079249382019,0.7901261448860168
2024-12-03,SELL,5.35,0.8614469170570374,0.5000081062316895
2024-09-09,SELL,6.29,0.8747004270553589,0.565018355846405
2024-11-26,SELL,1.82,0.5358582735061646,0.565018355846405
2024-05-19,SELL,5.91,0.8930434584617615,0.8424614071846008
2024-04-27,SELL,2.27,0.8758053183555603,0.5000081062316895
2024-11-05,SELL,0.97,0.882575273513794,0.8424614071846008
2024-01-31,SELL,3.32,0.8100786805152893,0.5824687480926514
2024-02-17,SELL,4.39,0.7080631256103516,0.5472204089164734
2024-11-03,SELL,5.92,0.809548020362854,0.7901261448860168
2024-05-25,SELL,2.41,0.8220891356468201,0.7901261448860168
2024-02-01,SELL,7.73,0.7934111952781677,0.5824687480926514
2024-11-16,SELL,1.08,0.8455132246017456,0.565018355846405
2024-06-03,SELL,7.2,0.7302820086479187,0.8567883372306824
2024-08-09,SELL,6.0,0.8028674721717834,0.8567883372306824
2024-10-06,SELL,5.51,0.969732940196991,0.8395679593086243
2024-10-12,SELL,4.06,0.8233078718185425,0.7901261448860168
2024-10-15,SELL,9.67,0.9745649695396424,0.75569087266922
2024-06-08,SELL,1.6,0.7274744510650635,0.8424614071846008
2024-03-26,SELL,2.71,0.6181144714355469,0.5472204089164734
2024-02-11,SELL,6.61,0.6878374218940735,0.5472204089164734
2024-12-22,SELL,8.76,0.584610104560852,0.8395679593086243
2024-07-18,SELL,5.26,0.8124484419822693,0.565018355846405
2024-10-14,SELL,9.57,0.8832859396934509,0.7376754879951477
2024-02-03,SELL,3.82,0.9722336530685424,0.8424614071846008
2024-11-09,SELL,9.86,0.8282719850540161,0.7901261448860168
2024-04-02,SELL,9.71,0.8140094876289368,0.8567883372306824
2024-12-01,SELL,4.86,0.628540575504303,0.8395679593086243
2024-07-25,SELL,7.93,0.8336727023124695,0.8567883372306824
2024-05-17,SELL,7.2,0.6577669382095337,0.565018355846405
2024-06-01,SELL,8.23,0.8585239052772522,0.75569087266922
2025-01-16,SELL,4.33,0.741830050945282,0.5472204089164734
2024-06-05,SELL,9.95,0.8128005266189575,0.565018355846405
2024-02-09,SELL,5.88,0.8221874833106995,0.5824687480926514
2024-08-21,SELL,0.96,0.6696963310241699,0.5472204089164734
2024-03-25,SELL,1.34,0.6439080238342285,0.5472204089164734
2024-06-16,SELL,4.73,0.8734318614006042,0.7376754879951477
2024-03-12,SELL,2.2,0.5012577772140503,0.75569087266922
2024-07-05,SELL,7.31,0.8034019470214844,0.7376754879951477
2024-04-16,SELL,3.52,0.751775860786438,0.565018355846405
2024-07-25,SELL,7.97,0.7922881841659546,0.5824687480926514
2024-09-25,SELL,1.91,0.5708520412445068,0.565018355846405
2024-07-07,SELL,8.92,0.8922597765922546,0.8424614071846008
2024-05-27,SELL,4.54,0.775280237197876,0.5824687480926514
2024-07-27,SELL,9.11,0.8770709037780762,0.5000081062316895
2024-02-26,SELL,2.58,0.9110075831413268,0.8424614071846008
2024-03-06,SELL,8.69,0.7803987264633179,0.7901261448860168
2024-12-03,SELL,0.82,0.7846077084541321,0.7376754879951477
2024-11-02,SELL,6.55,0.7410157322883606,0.5824687480926514
2024-07-01,SELL,4.08,0.7715762853622437,0.565018355846405
2024-05-24,SELL,7.1,0.886136531829834,0.565018355846405
2024-10-26,BUY,0.26,,
2024-09-01,SELL,9.24,0.4968331158161163,0.8424614071846008
2024-06-23,SELL,3.26,0.6354251503944397,0.75569087266922
2024-07-08,SELL,3.0,0.504833459854126,0.75569087266922
2024-03-05,SELL,7.69,0.4927654862403869,0.8395679593086243
2024-06-17,SELL,9.11,0.7651640772819519,0.5824687480926514
2024-09-08,SELL,9.82,0.8520277142524719,0.7901261448860168
2024-10-17,SELL,9.65,0.5492091774940491,0.8395679593086243
2024-05-23,SELL,8.14,0.9821731448173524,0.75569087266922
2024-04-11,SELL,4.45,0.820047914981842,0.8567883372306824
2024-06-26,SELL,3.29,0.7488632798194885,0.565018355846405
2024-02-05,SELL,5.02,0.7459136247634888,0.5472204089164734
2024-04-12,SELL,4.95,0.8159880638122559,0.5824687480926514
2024-10-29,SELL,7.85,0.8373492956161499,0.5000081062316895
2024-11-20,SELL,6.77,0.8285031914710999,0.7376754879951477
2024-02-25,SELL,2.35,0.806948721408844,0.7376754879951477
2024-01-27,SELL,5.65,0.8677254915237427,0.7376754879951477
2024-05-10,SELL,1.79,0.4930077791213989,0.8424614071846008
2024-07-26,SELL,7.82,0.9308318495750428,0.8395679593086243
2024-02-18,SELL,1.63,0.5932456254959106,0.565018355846405
2024-02-16,SELL,5.86,0.8714882135391235,0.5000081062316895
2024-11-25,SELL,5.48,0.8800876140594482,0.5000081062316895
2024-10-08,SELL,5.1,0.7298601269721985,0.7901261448860168
2024-11-30,SELL,8.91,0.8132625222206116,0.8567883372306824
2024-04-03,SELL,4.03,0.8885853290557861,0.7376754879951477
2024-02-12,SELL,5.7,0.774730920791626,0.565018355846405
2024-01-20,SELL,0.88,0.7419647574424744,0.7376754879951477
2024-03-16,SELL,0.81,0.7762575745582581,0.7901261448860168
2024-12-26,SELL,6.62,0.8143875002861023,0.7376754879951477
2024-11-22,SELL,5.83,0.892028272151947,0.7901261448860168
2024-05-15,SELL,4.61,0.705162525177002,0.5472204089164734
2024-06-03,SELL,9.42,0.9816555380821228,0.8424614071846008
2024-05-11,SELL,1.92,0.7988593578338623,0.5824687480926514
2024-12-24,BUY,0.25,,
2024-02-21,SELL,3.76,0.8504294753074646,0.7901261448860168
2024-02-07,SELL,2.14,0.4786913394927978,0.5472204089164734
2024-05-04,SELL,1.2,0.9010626673698424,0.7376754879951477
2024-05-19,SELL,9.51,0.8330668210983276,0.8567883372306824
2024-10-14,SELL,7.15,0.7776463031768799,0.5824687480926514
2024-02-16,SELL,8.13,0.8935585618019104,0.5000081062316895
2024-02-20,SELL,9.95,0.7552254796028137,0.5824687480926514
2024-10-21,SELL,2.91,0.7236388325691223,0.8567883372306824
2024-05-05,BUY,0.32,,
2024-05-12,SELL,7.08,0.683792769908905,0.8424614071846008
2024-11-01,SELL,1.49,0.8214001059532166,0.5824687480926514
2025-01-06,SELL,6.19,0.8429642915725708,0.5824687480926514
2024-01-28,SELL,4.35,0.8028427362442017,0.7901261448860168
2024-06-20,SELL,9.6,0.777845025062561,0.5472204089164734
2024-07-22,SELL,4.11,0.8244624733924866,0.7376754879951477
2024-04-30,SELL,6.76,0.4919696450233459,0.8395679593086243
2024-03-05,SELL,6.63,0.8650110960006714,0.5000081062316895
2024-06-10,SELL,2.21,0.7099834680557251,0.8424614071846008
2024-06-02,SELL,2.6,0.77235347032547,0.565018355846405
2024-08-02,SELL,7.63,0.7542622089385986,0.75569087266922
2024-07-21,SELL,7.1,0.7085882425308228,0.7901261448860168
2024-11-23,SELL,4.2,0.6909292340278625,0.7901261448860168
2024-02-18,SELL,6.98,0.8538817763328552,0.5000081062316895
2024-02-09,SELL,4.74,0.7636519074440002,0.5000081062316895
2024-09-09,SELL,8.56,0.7919056415557861,0.5000081062316895
2024-06-05,BUY,0.23,,
2024-06-11,SELL,4.42,0.9191309809684752,0.8424614071846008
2024-05-11,SELL,2.54,0.8161741495132446,0.7901261448860168
2024-08-24,SELL,6.01,0.8257116675376892,0.5824687480926514
2024-02-15,BUY,0.18,,
2024-02-24,SELL,8.61,0.8153480887413025,0.5824687480926514
2024-10-29,SELL,6.48,0.811502993106842,0.565018355846405
2024-08-24,SELL,6.71,0.5651937127113342,0.5472204089164734
2024-02-07,SELL,4.38,0.8635118007659912,0.5000081062316895
2024-01-26,SELL,9.33,0.7783114910125732,0.8567883372306824
2024-04-18,SELL,3.56,0.5421614050865173,0.5472204089164734
2024-03-21,SELL,3.8,0.7458664774894714,0.5000081062316895
2024-03-04,SELL,5.4,0.8127568960189819,0.8567883372306824
2024-05-08,SELL,9.33,0.833311140537262,0.8395679593086243
2024-04-11,SELL,7.39,0.827616810798645,0.8395679593086243
2024-01-21,SELL,5.35,0.8953574895858765,0.8424614071846008
2024-09-17,SELL,6.25,0.8535921573638916,0.5824687480926514
2024-11-08,SELL,9.1,0.7500261068344116,0.5824687480926514
2024-05-13,SELL,2.27,0.514675498008728,0.75569087266922
2024-05-03,SELL,2.56,0.5103039741516113,0.75569087266922
2024-11-19,SELL,5.62,0.7999107241630554,0.565018355846405
2024-10-01,SELL,8.23,0.9841511249542236,0.8424614071846008
2024-08-21,SELL,7.2,0.7739675641059875,0.5000081062316895
2024-10-02,SELL,0.83,0.8818923830986023,0.8567883372306824
2024-08-30,SELL,2.47,0.827022135257721,0.7901261448860168
2024-07-20,SELL,6.23,0.6248664259910583,0.75569087266922
2024-09-01,BUY,0.31,,
2024-10-12,SELL,8.65,0.841350257396698,0.8567883372306824
2024-12-29,SELL,4.79,0.904936671257019,0.8424614071846008
2024-05-05,SELL,7.43,0.854620099067688,0.8567883372306824
2024-02-10,SELL,0.96,0.7478780746459961,0.8567883372306824
2024-07-15,SELL,6.74,0.8067854046821594,0.7376754879951477
2024-11-08,SELL,7.85,0.8223574757575989,0.5000081062316895
2024-02-23,SELL,1.11,0.7322933673858643,0.5824687480926514
2024-09-16,SELL,4.01,0.5100173354148865,0.75569087266922
2024-02-20,SELL,4.33,0.7779349684715271,0.7901261448860168
2024-10-07,SELL,7.34,0.5372660756111145,0.565018355846405
2024-05-10,SELL,7.8,0.8314064145088196,0.5824687480926514
2024-11-19,SELL,1.42,0.7027949094772339,0.8424614071846008
2024-01-26,SELL,2.28,0.8685568571090698,0.5824687480926514
2024-01-27,SELL,3.45,0.7361084222793579,0.565018355846405
2024-11-13,SELL,4.83,0.8164824843406677,0.7376754879951477
2024-10-13,SELL,4.11,0.870602548122406,0.565018355846405
2024-06-29,SELL,3.48,0.7747477889060974,0.8567883372306824
2024-07-25,SELL,1.88,0.6937438249588013,0.5472204089164734
2024-03-05,SELL,5.71,0.8063905239105225,0.7376754879951477
2024-11-05,SELL,7.19,0.8659931421279907,0.7901261448860168
2024-02-20,SELL,6.91,0.7698203921318054,0.5000081062316895
2024-09-05,SELL,9.26,0.8293703198432922,0.5000081062316895
2024-07-20,SELL,2.27,0.7886082530021667,0.8567883372306824
2024-02-24,SELL,4.19,0.8419069051742554,0.5000081062316895
2024-03-14,SELL,8.77,0.8749999403953552,0.8567883372306824
2024-03-21,SELL,6.61,0.5433202981948853,0.8395679593086243
2024-04-12,SELL,3.24,0.5492109060287476,0.565018355846405
2024-08-18,SELL,9.13,0.7465221881866455,0.8567883372306824
2024-08-15,SELL,8.12,0.8716317415237427,0.8567883372306824
2024-10-28,SELL,4.45,0.706868052482605,0.75569087266922
2024-10-04,SELL,1.43,0.7949846982955933,0.5824687480926514
2024-03-16,SELL,2.77,0.7875579595565796,0.8567883372306824
2024-10-08,SELL,2.79,0.7487955689430237,0.565018355846405
2024-07-21,SELL,2.72,0.906851053237915,0.8424614071846008
2024-11-23,SELL,5.43,0.6283369064331055,0.5472204089164734
2024-03-22,SELL,3.31,0.700093150138855,0.75569087266922
2024-06-04,SELL,9.25,0.8554490804672241,0.8395679593086243
2024-08-11,SELL,2.92,0.8445748686790466,0.8567883372306824
2024-06-26,SELL,8.31,0.7823079824447632,0.5824687480926514
2024-09-01,SELL,9.9,0.9952178001403807,0.8424614071846008
2024-11-29,SELL,5.97,0.7803227305412292,0.565018355846405
2024-07-12,SELL,9.52,0.9024401307106018,0.8424614071846008
2024-06-01,SELL,9.63,0.8727495074272156,0.5000081062316895
2024-03-09,SELL,4.63,0.6816394329071045,0.5472204089164734
2024-12-12,SELL,9.76,0.3884159922599792,0.5472204089164734
2024-09-01,BUY,0.33,,
2024-05-31,SELL,9.45,0.5487017035484314,0.8395679593086243
2024-02-20,SELL,3.02,0.7126926779747009,0.5000081062316895
2024-08-25,SELL,5.04,0.8209380507469177,0.7376754879951477
2024-03-01,SELL,7.42,0.7958001494407654,0.565018355846405
2024-12-09,SELL,7.42,0.825678825378418,0.5824687480926514
2024-12-05,SELL,3.78,0.8362095355987549,0.8395679593086243
2025-01-19,SELL,3.3,0.7611188292503357,0.7901261448860168
2024-04-25,SELL,2.32,0.7472476363182068,0.7901261448860168
2024-10-09,BUY,0.27,,
2024-06-21,SELL,8.64,0.8302882313728333,0.5000081062316895
2024-11-26,SELL,8.71,0.7928966879844666,0.7376754879951477
2024-07-06,SELL,2.89,0.954508364200592,0.75569087266922
2024-08-04,SELL,8.95,0.8663332462310791,0.8567883372306824
2024-07-05,SELL,9.17,0.8740357756614685,0.565018355846405
2024-11-10,SELL,2.21,0.9764700531959534,0.8395679593086243
2024-07-21,SELL,7.67,0.8648259043693542,0.8567883372306824
2024-04-02,SELL,4.39,0.9974719882011414,0.8424614071846008
2024-02-21,SELL,2.05,0.8258751630783081,0.8567883372306824
2024-04-26,SELL,9.8,0.5640964508056641,0.5472204089164734
2024-10-10,SELL,6.11,0.7829261422157288,0.565018355846405
2024-04-08,SELL,6.97,0.9793574810028076,0.75569087266922
2024-06-12,SELL,9.32,0.804419755935669,0.5000081062316895
2024-07-03,SELL,4.77,0.6277978420257568,0.75569087266922
2024-10-15,SELL,6.24,0.7887184023857117,0.7376754879951477
2024-10-05,SELL,1.19,0.782492995262146,0.565018355846405
2024-11-28,SELL,5.0,0.7555690407752991,0.5824687480926514
2024-08-27,BUY,0.23,,
2024-06-17,SELL,9.22,0.8834415674209595,0.5000081062316895
2024-10-22,SELL,6.51,0.7488330006599426,0.8567883372306824
2024-11-02,SELL,8.75,0.8839654922485352,0.7901261448860168
2024-11-01,SELL,8.65,0.8502479791641235,0.8567883372306824
2024-03-23,SELL,0.99,0.8260289430618286,0.5000081062316895
2024-02-06,SELL,7.53,0.5445500612258911,0.5472204089164734
2024-09-28,SELL,3.09,0.7741473317146301,0.5000081062316895
2024-09-30,SELL,8.09,0.8397548198699951,0.75569087266922
2024-11-03,SELL,2.89,0.8126871585845947,0.7901261448860168
2024-06-13,SELL,8.19,0.8642715811729431,0.7376754879951477
2024-04-13,SELL,6.26,0.8891530632972717,0.7901261448860168
2024-09-15,SELL,5.81,0.7662354707717896,0.8395679593086243
2024-06-11,SELL,8.99,0.5189064741134644,0.8395679593086243
2024-03-03,SELL,6.81,0.9768160581588744,0.75569087266922
2024-12-11,SELL,4.42,0.8854420185089111,0.5000081062316895
2024-06-08,SELL,1.96,0.771218478679657,0.5472204089164734
2024-08-10,SELL,9.62,0.7954339981079102,0.7901261448860168
2024-03-26,SELL,6.16,0.7623566389083862,0.565018355846405
2024-05-11,SELL,1.67,0.4713989794254303,0.5472204089164734
2024-12-03,SELL,2.63,0.9815003871917723,0.8395679593086243
2024-10-16,SELL,2.06,0.9747968912124634,0.75569087266922
2024-06-07,SELL,7.79,0.8868669867515564,0.5000081062316895
2025-01-05,SELL,2.7,0.5250412821769714,0.8395679593086243
2024-12-06,SELL,9.88,0.7616363167762756,0.7901261448860168
2024-04-25,SELL,4.24,0.8711588382720947,0.75569087266922
2024-05-04,SELL,8.2,0.787571907043457,0.7376754879951477
2024-06-17,SELL,6.89,0.8389526009559631,0.75569087266922
2024-07-05,SELL,7.26,0.8034524321556091,0.565018355846405
2024-06-20,SELL,2.26,0.5265690684318542,0.5472204089164734
2024-12-26,SELL,9.76,0.891083836555481,0.565018355846405
2025-01-08,SELL,7.53,0.8730179071426392,0.5000081062316895
2024-03-05,SELL,8.96,0.9117932319641112,0.5000081062316895
2024-10-15,SELL,6.11,0.5980972051620483,0.5472204089164734
2024-03-01,SELL,4.69,0.7915179133415222,0.565018355846405
2024-10-19,SELL,4.73,0.8510308861732483,0.565018355846405
2024-10-21,SELL,4.87,0.8482347130775452,0.5000081062316895
2024-12-30,SELL,1.6,0.980715274810791,0.8424614071846008
2024-07-05,SELL,7.14,0.86109858751297,0.5824687480926514
2024-04-23,SELL,3.97,0.7104579210281372,0.5472204089164734
2024-05-23,SELL,9.47,0.887403666973114,0.565018355846405
2025-01-02,SELL,4.5,0.5268369913101196,0.8395679593086243
2024-06-06,SELL,5.44,0.4899581670761108,0.5472204089164734
2024-08-22,SELL,2.38,0.7516958713531494,0.565018355846405
2024-07-21,SELL,3.3,0.9871488213539124,0.8424614071846008
2024-11-06,SELL,9.0,0.7441070675849915,0.7901261448860168
2024-05-21,SELL,5.82,0.8051173090934753,0.565018355846405
2024-03-19,SELL,3.24,0.7542538642883301,0.7376754879951477
2024-03-17,SELL,3.23,0.8618195056915283,0.7376754879951477
2025-01-16,SELL,2.96,0.7069205045700073,0.8395679593086243
2024-06-15,SELL,3.18,0.8231729865074158,0.7376754879951477
2024-10-09,SELL,1.17,0.8513724207878113,0.5000081062316895
2024-09-28,SELL,1.03,0.8321841955184937,0.8395679593086243
2024-07-10,SELL,4.29,0.8074227571487427,0.565018355846405
2024-07-03,SELL,6.4,0.9666319489479064,0.75569087266922
2024-05-08,SELL,5.58,0.8892937302589417,0.8567883372306824
2024-10-30,SELL,2.7,0.7414675354957581,0.8424614071846008
2024-05-10,SELL,1.54,0.775626003742218,0.8567883372306824
2024-12-12,SELL,1.42,0.8534725308418274,0.5824687480926514
2024-10-11,BUY,0.13,,
2024-03-03,SELL,7.66,0.726585328578949,0.5000081062316895
2024-06-30,BUY,0.19,,
2024-05-03,SELL,7.89,0.7485263347625732,0.8424614071846008
2024-08-05,SELL,9.51,0.906850278377533,0.8424614071846008
2024-08-17,SELL,7.02,0.5756282806396484,0.75569087266922
2024-04-28,SELL,6.98,0.9751171469688416,0.75569087266922
2024-11-08,SELL,4.13,0.6866729259490967,0.75569087266922
2024-03-04,SELL,8.43,0.8733856678009033,0.5000081062316895
2024-01-31,SELL,2.02,0.7745043635368347,0.7376754879951477
2024-09-02,SELL,1.6,0.801797091960907,0.5824687480926514
2024-05-29,SELL,5.27,0.7509641051292419,0.75569087266922
2024-02-03,SELL,6.76,0.8630644083023071,0.8567883372306824
2024-07-30,SELL,6.17,0.6728993058204651,0.75569087266922
2024-07-22,SELL,7.85,0.5442671775817871,0.8395679593086243
2024-01-26,SELL,7.76,0.5130021572113037,0.8424614071846008
2025-01-08,SELL,6.07,0.6464651226997375,0.5472204089164734
2024-05-02,SELL,1.11,0.8234420418739319,0.5824687480926514
2024-12-30,SELL,2.23,0.7737469673156738,0.7901261448860168
